Country,State Code,State Name,Town Code,Town Name
la,,,388720261,Vientiane
lb,,,,-- please select
lb,,,446025550,Bayrūt
lb,,,446349562,Jūniyah
lb,,,10019,Mechref
lb,,,448005583,Ţarābulus
lb,,,10020,Zouk Mosbeh
lr,,,,-- please select
lr,,,346732920,Monrovia
ly,,,,-- please select
ly,,,441956162,al-Bayd̨ā
ly,,,441595426,al-H̱ums
ly,,,441955272,az-Zāwiyah
ly,,,439652007,Benghazi
ly,,,440587509,Mişrātah
ly,,,421471442,Sabhā
ly,,,436375659,Surt
ly,,,442351318,Tripoli
ly,,,440947456,Zlītan
lc,,,,-- please select
lc,,,374519902,Castries
li,,,,-- please select
li,,,493722953,Vaduz
lk,,,,-- please select
lk,,,353978041,Anuradhapura
lk,,,349190105,Badulla
lk,,,347966071,Balangod̨a
lk,,,351782169,Batticaloa
lk,,,348973985,Colombo
lk,,,348685987,Dehiwala-Mount Lavinia
lk,,,358838001,Jaffna
lk,,,349081992,Kelaniya
lk,,,350918004,Kuliyapitiya
lk,,,345482053,Mātara
lk,,,348541988,Moratuwa
lk,,,10022,Oluvil
lk,,,10021,Peradeniya
ls,,,,-- please select
ls,,,218504749,Maseru
lt,,,,-- please select
lt,,,521660391,Kaunas
lt,,,524576113,Klaipėda
lt,,,525368332,Šiauliai
lt,,,520940527,Vilnius
lu,,,,-- please select
lu,,,502650612,Luxemburg
lv,,,,-- please select
lv,,,525188651,Daugavpils
lv,,,527960371,Jelgava
lv,,,527456101,Liepāja
lv,,,527456732,Rēzekne
lv,,,529112413,Rīga
lv,,,531200542,Valmiera
mo,,,,-- please select
mo,,,404201356,Aomen
mo,,,10088,Dante
mf,,,,-- please select
ma,,,,-- please select
ma,,,433529039,Agadir
ma,,,444977238,Casablanca
ma,,,443753149,"El Jadida, El-Jadida"
ma,,,446597500,"Fes, Fez"
ma,,,447389342,Kenitra
ma,,,437885200,"Marrakech, Marrakesh"
ma,,,446057444,Meknes
ma,,,448901809,Oujda
ma,,,446489316,Rabat
ma,,,442853238,Settat
ma,,,452105463,Tetouan
mc,,,,-- please select
mc,,,481518742,Monte Carlo
md,,,,-- please select
md,,,495956791,Bălţi
md,,,493328883,Chişinău
md,,,490736866,Comrat
mg,,,,-- please select
mg,,,256018751,Antananarivo
mg,,,279814928,Antsiranana
mg,,,246802707,Fianarantsoa
mg,,,267430631,Mahajanga
mg,,,258682940,Toamasina
mg,,,239926366,Toliary
mv,,,,-- please select
mv,,,339037350,Malé
mx,,,,-- please select
mx,,,402775770,Aguascalientes
mx,,,395468947,Campeche
mx,,,391076817,Carmen
mx,,,397879918,Celaya
mx,,,393344110,Chalco
mx,,,393128043,Chapultepec
mx,,,390609171,Chetumal
mx,,,384164698,Chiapa
mx,,,427075392,Chihuahua
mx,,,387188050,Chilpancingo
mx,,,392624169,Cholula
mx,,,394676089,Coacalco
mx,,,389312558,Coatzacoalcos
mx,,,393271627,Colima
mx,,,394748075,Cuautitlán Izcalli
mx,,,392120075,Cuernavaca
mx,,,413287261,Culiacán
mx,,,410515533,Durango
mx,,,438738338,Ensenada
mx,,,407419714,Fresnillo
mx,,,416383962,Garza García
mx,,,398419665,Guadalajara
mx,,,399679872,Guanajuato
mx,,,428658903,Hermosillo
mx,,,396692193,Huauchinango
mx,,,393704065,Huixquilucan
mx,,,397736078,Ixlahuaca
mx,,,413359597,Juárez
mx,,,410910968,La Paz
mx,,,400039831,León
mx,,,416851100,Los Mochis
mx,,,404180217,Madero
mx,,,399501038,Mérida
mx,,,441546453,Mexicali
mx,,,393956086,Mexico City
mx,,,414692016,Montemorelos
mx,,,416419968,Monterrey
mx,,,394999882,Morelia
mx,,,394136077,Naucalpan
mx,,,393884097,Nezahualcóyotl
mx,,,385460328,Oaxaca
mx,,,422935007,Obregón
mx,,,396440124,Pachuca
mx,,,392588178,Puebla
mx,,,10024,Puerto Ángel
mx,,,398131960,Querétaro
mx,,,417896172,Reynosa
mx,,,415519900,Saltillo
mx,,,403783902,San Luis Potosí
mx,,,399355857,Silao
mx,,,404000215,Tampico
mx,,,401407511,Tepic
mx,,,394280112,Texcoco
mx,,,395360264,Teziutlán
mx,,,441114298,Tijuana
mx,,,393524176,Tlaxcala
mx,,,393452033,Toluca
mx,,,415987657,Torreón
mx,,,384308688,Tuxtla Gutiérrez
mx,,,393919793,Uruapan
mx,,,393092386,Veracruz
mx,,,409436087,Victoria
mx,,,388736708,Villahermosa
mx,,,394316308,Xalapa
mx,,,397088203,Xicotepec
mx,,,406015742,Zacatecas
mh,,,,-- please select
mk,,,,-- please select
mk,,,471764134,Bitola
mk,,,472052082,Ohrid
mk,,,475220147,Skopje
mk,,,474320220,Štip
mk,,,475256097,Tetovo
ml,,,,-- please select
ml,,,369557201,Bamako
mt,,,,-- please select
mt,,,453259448,Msida
mt,,,453367449,San Gwann
mt,,,453295452,Valletta
mm,,,,-- please select
mm,,,396531289,Akyab
mm,,,411363724,Banmo
mm,,,374751820,Dawei
mm,,,387567547,Henzada
mm,,,10023,Hpa-An
mm,,,381987790,Kalay
mm,,,401859613,Kyaukse
mm,,,406647774,Lashio
mm,,,394839720,Loikaw
mm,,,396531492,Magway
mm,,,403155609,Mandalay
mm,,,384255565,Maubin
mm,,,383391763,Mawlamyine
mm,,,399195585,Meiktila
mm,,,368847860,Mergui
mm,,,403623513,Monywa
mm,,,415395738,Myitkyina
mm,,,400815509,Pakokku
mm,,,384435473,Pathein
mm,,,391779521,Pyay
mm,,,395091620,Pyinmana
mm,,,384471615,Rangoon
mm,,,384399624,Syriam
mm,,,398835704,Taunggyi
mm,,,392247642,Toungoo
me,,,,-- please select
me,,,476911928,Podgorica
mn,,,,-- please select
mn,,,496576691,Ulaanbaatar
mp,,,,-- please select
mz,,,,-- please select
mz,,,252633484,Beira
mz,,,235713298,Chokwé
mz,,,253389473,Dondo
mz,,,255729288,Manica
mz,,,230601257,Maputo
mz,,,269553924,Nampula
mz,,,259653689,Quelimane
mr,,,,-- please select
mr,,,389140402,Nouakchott
ms,,,,-- please select
ms,,,384311777,Olveston
mq,,,,-- please select
mq,,,376679888,Schoelcher
mu,,,,-- please select
mw,,,,-- please select
mw,,,267177499,Blantyre
mw,,,267537518,Chiradzulu
mw,,,273729380,Lilongwe
mw,,,285897412,Livingstonia
mw,,,282765402,Mzuzu
mw,,,270705463,Ntcheu
mw,,,266205513,Thyolo
mw,,,268617531,Zomba
my,,,,-- please select
my,,,346024037,Alor Setar
my,,,10097,Arau
my,,,10085,Bachok
my,,,330688293,Bandar Penggaram
my,,,10092,Bangi
my,,,10094,Bintangor
my,,,335441303,Bintulu
my,,,343360046,Bukit Mertajam
my,,,10025,Cyberjaya
my,,,343360031,Georgetown
my,,,335908170,Gombak Setia
my,,,340588107,Ipoh
my,,,346600042,Jitra
my,,,329356375,Johor Bahru
my,,,334756177,Kajang-Sungai Chua
my,,,347212019,Kangar
my,,,343289615,Keningau
my,,,346060224,Kota Bahru
my,,,345521607,Kota Kinabalu
my,,,10093,Kuala Besut
my,,,341200093,Kuala Kangsar
my,,,339076205,Kuala Lipis
my,,,335404171,Kuala Lumpur
my,,,343216314,Kuala Terengganu
my,,,337780334,Kuantan
my,,,329609034,Kuching
my,,,330040360,Kulai
my,,,343324055,Kulim
my,,,10090,Mantin
my,,,331984225,Melaka
my,,,339869397,Miri
my,,,334180180,Nilai
my,,,335188162,Petaling Jaya
my,,,333136180,Port Dickson
my,,,10096,Salem
my,,,329536367,Sekudai
my,,,333784195,Seremban
my,,,335080156,Shah Alam
my,,,332309183,Sibu
my,,,335368153,Subang Jaya
my,,,344368048,Sungai Petani
my,,,337276152,Tanjong Malim
my,,,339365788,Tawau
yt,,,,-- please select
na,,,,-- please select
na,,,242803709,Windhoek
nc,,,,-- please select
nc,,,243862644,Nouméa
ne,,,,-- please select
ne,,,372690212,Niamey
nf,,,,-- please select
ng,,,,-- please select
ng,,,342378735,Aba
ng,,,346770811,Abakaliki
ng,,,349794335,Abeokuta
ng,,,344862610,Abraka
ng,,,356634749,Abuja
ng,,,351486522,Ado
ng,,,345222793,Afikpo
ng,,,349002392,Ago
ng,,,350910574,Akungba
ng,,,350118519,Akure
ng,,,368262447,Aliero
ng,,,349470626,Auchi
ng,,,346374707,Awka
ng,,,351018718,Ayangba
ng,,,361134984,Bauchi
ng,,,346842562,Benin
ng,,,357498900,Bokkos
ng,,,341874833,Calabar
ng,,,366319196,Damaturu
ng,,,347418622,Ebele
ng,,,351882444,Ede
ng,,,344142586,Efferun
ng,,,348282614,Ekpoma
ng,,,347202751,Enugu
ng,,,350406900,Gboko
ng,,,361063117,Gombe
ng,,,350586393,Ibadan
ng,,,349614674,Idah
ng,,,350946456,Ife
ng,,,348570392,Ijebu Ode
ng,,,350766495,Ikeji
ng,,,351018523,Ikere
ng,,,342666771,Ikot Ekpene
ng,,,354582455,Ilorin
ng,,,351126445,Ipetumodu
ng,,,351486418,Iwo
ng,,,356059136,Jalingo
ng,,,359766889,Jos
ng,,,361890744,Kaduna
ng,,,367218852,Kano
ng,,,370782760,Katsina
ng,,,347418335,Lagos
ng,,,356562657,Lapai
ng,,,352098674,Lokoja
ng,,,366679316,Maiduguri
ng,,,351846853,Makurdi
ng,,,358650655,Minna
ng,,,360991327,Mubi
ng,,,354762771,Nassarawa
ng,,,348714739,Nsukka
ng,,,353358472,Offa
ng,,,353286424,Ogbomosho
ng,,,10102,Oghara
ng,,,344718633,Ogume
ng,,,345294686,Okija
ng,,,347454478,Okitipupa
ng,,,353322510,Omu
ng,,,349542484,Ondo
ng,,,351990456,Oshogbo
ng,,,352638479,Ota
ng,,,349902813,Oturkpo
ng,,,343782704,Owerri
ng,,,349938559,Owo
ng,,,352278393,Oyo
ng,,,341334701,Port Harcourt
ng,,,371034524,Sokoto
ng,,,10081,Uli
ng,,,343926750,Umuahia
ng,,,10083,Umunya
ng,,,10101,Uturu
ng,,,342126793,Uyo
ng,,,366498884,Wudil
ng,,,352350978,Wukari
ng,,,341766629,Yenagoa
ng,,,357175248,Yola
ng,,,363906771,Zaria
ni,,,,-- please select
ni,,,366993404,Granada
ni,,,367749373,Managua
ni,,,367137390,Masaya
ni,,,374517661,Puerto Cabezas
ni,,,365193418,Rivas
nu,,,,-- please select
nu,,,255421008,Alofi
nl,,,,-- please select
nl,,,512550489,Amsterdam
nl,,,511182591,Arnhem
nl,,,509706477,Breda
nl,,,511902499,Breukelen
nl,,,511254436,Delft
nl,,,512118620,Deventer
nl,,,512406497,Diemen
nl,,,511290612,Doesburg
nl,,,509202547,Eindhoven
nl,,,514062690,Emmen
nl,,,512010689,Enschede
nl,,,515646657,Groningen
nl,,,507186597,Heerlen
nl,,,515574579,Leeuwarden
nl,,,511830449,Leiden
nl,,,507078569,Maastricht
nl,,,509418361,Middelburg
nl,,,510642585,Nijmegen
nl,,,510966448,Rotterdam
nl,,,511470430,s-Gravenhage
nl,,,510066530,s-Hertogenbosch
nl,,,509670507,Tilburg
nl,,,511578511,Utrecht
nl,,,509274357,Vlissingen
nl,,,511146567,Wageningen
nl,,,513090609,Zwolle
no,,,,-- please select
no,,,575948327,Alta
no,,,538831078,Ås
no,,,541386534,Bergen
no,,,566263437,Bodø
no,,,533358799,Kristiansand
no,,,544051047,Lillehammer
no,,,549882718,Molde
no,,,539695075,Oslo
no,,,536310571,Stavanger-Sandnes
no,,,574795894,Tromsø
no,,,552403040,Trondheim
np,,,,-- please select
np,,,423638444,Bharatpur
np,,,419282728,Birātnagar
np,,,426842165,Birendranagar
np,,,420542726,Dharān
np,,,423782531,Kathmandu
np,,,423674532,Lalitpur
np,,,428282030,Mahendranagar
np,,,425618399,Pokharā
np,,,423026345,Siddharthanagar
np,,,425294229,Tulsīpur
nr,,,,-- please select
nz,,,,-- please select
nz,,,191375476,Auckland
nz,,,167327264,Christchurch
nz,,,158867048,Dunedin
nz,,,188027528,Hamilton
nz,,,166895248,Lincoln
nz,,,175715493,Lower Hutt
nz,,,178775561,Palmerston North
nz,,,175427478,Wellington
om,,,,-- please select
om,,,411323580,al-Buraymi
om,,,408263743,ar-Rustāq
om,,,409379788,Barka
om,,,405815853,Ibra
om,,,409019854,Muscat
om,,,406535753,Nizwa
om,,,385295409,Şalālah
om,,,411647670,Şuh̨ār
om,,,405275955,Şūr
pk,,,,-- please select
pk,,,446965320,Abottābād
pk,,,445633236,Attock
pk,,,429829167,Bahāwalpur
pk,,,442789060,Bannu
pk,,,10098,Chakdara
pk,,,438613090,Dera Īsmāil Khān
pk,,,437101311,Faisalābād
pk,,,453337429,Gilgit
pk,,,439801418,Gujrānwāla
pk,,,441313407,Gujrāt
pk,,,415392837,Hyderabad
pk,,,445417306,Islāmābād
pk,,,10058,Jamshoro
pk,,,413520701,Karāchi
pk,,,423132874,Khairpur
pk,,,424104660,Khuzdar
pk,,,444985144,Kohāt
pk,,,437641435,Lahore
pk,,,447649320,Mānsehra
pk,,,441349154,Miānwāli
pk,,,415932901,Mīrpur Khās
pk,,,432745145,Multān
pk,,,447685348,Muzaffarābād
pk,,,418488840,Nawābshāh
pk,,,446461154,Peshāwar
pk,,,432780702,Quetta
pk,,,444985304,Rāwalpindi
pk,,,418092826,Sakrand
pk,,,439513267,Sargodha
pk,,,423744885,Sukkur
pk,,,446893247,Swābi
pk,,,415572853,Tando Jam
pk,,,445525281,Taxila
pk,,,446677262,Topi
pk,,,416940662,Uthal
pk,,,445597275,Wāh
pa,,,,-- please select
pa,,,354393757,David
pa,,,356302047,Panamá
pn,,,,-- please select
pe,,,,-- please select
pe,,,274906711,Abancay
pe,,,265006847,Arequipa
pe,,,276598578,Ayacucho
pe,,,298234148,Cajamarca
pe,,,285526373,Cerro de Pasco
pe,,,299674016,Chiclayo
pe,,,291358140,Chimbote
pe,,,275338801,Cusco
pe,,,280558479,Huancayo
pe,,,288298376,Huánuco
pe,,,289702247,Huaraz
pe,,,273394425,Ica
pe,,,310510680,Iquitos
pe,,,268210986,Juliaca
pe,,,299926009,Lambayeque
pe,,,280558295,Lima
pe,,,305325937,Piura
pe,,,293806547,Pucallpa
pe,,,266986995,Puno
pe,,,276886360,San Vicente de Cañete
pe,,,259138975,Tacna
pe,,,300574352,Tarapoto
pe,,,290566401,Tingo María
pe,,,294814097,Trujillo
pe,,,311157954,Tumbes
ph,,,,-- please select
ph,,,378570055,Angeles
ph,,,372270353,Antipolo
ph,,,362298297,Bacolod
ph,,,383178057,Baguio
ph,,,382998111,Bambang
ph,,,389010057,Batac
ph,,,373638102,Batangas
ph,,,362478480,Baybay
ph,,,383358115,Bayombong
ph,,,379830097,Cabanatuan
ph,,,354450467,Cagayan
ph,,,369030464,Catarman
ph,,,366402489,Catbalogan
ph,,,376122090,Cavite
ph,,,361182390,Cebu
ph,,,350058425,Cotabato
ph,,,381990052,Dagupan
ph,,,349626563,Davao
ph,,,357582331,Dumaguete
ph,,,384150165,Echague
ph,,,363270272,Ermita
ph,,,371982185,Gasan
ph,,,373350349,Goa
ph,,,385770189,Ilagan
ph,,,353442422,Iligan
ph,,,362514255,Iloilo
ph,,,372378342,Iriga
ph,,,349626482,Kabacan
ph,,,366186236,Kalibo
ph,,,351858510,Kiokong
ph,,,347430485,Koronadal
ph,,,389550059,Laoag
ph,,,383286059,La Trinidad
ph,,,356754554,La Union
ph,,,371442375,Legazpi
ph,,,381702023,Lingayen
ph,,,375078118,Los Baños
ph,,,374250160,Lucena
ph,,,380297998,Malabon
ph,,,377490081,Malolos
ph,,,376662097,Manila
ph,,,351966501,Maramag
ph,,,352830429,Marawi
ph,,,362370224,Miagao
ph,,,380622090,Muñoz
ph,,,372990320,Naga
ph,,,353370384,Ozamiz
ph,,,372846328,Pili
ph,,,359093874,Puerto Princesa
ph,,,381558037,San Carlos
ph,,,378138069,San Fernando
ph,,,377346105,San Jose del Monte
ph,,,374682133,San Pablo
ph,,,384114154,Santiago
ph,,,375258098,Silang
ph,,,364674502,Tacloban
ph,,,348114468,Tacurong
ph,,,358806386,Tagbilaran
ph,,,379758058,Tarlac
ph,,,387462172,Tuguegarao
ph,,,352506509,Valencia
ph,,,387246037,Vigan
ph,,,348942208,Zamboanga
pw,,,,-- please select
pg,,,,-- please select
pg,,,302108538,Goroka
pg,,,299840699,Lae
pg,,,305204579,Madang
pg,,,289904718,Port Moresby
pl,,,,-- please select
pl,,,515324316,Białystok
pl,,,503371905,Bielsko-Biała
pl,,,515251801,Bydgoszcz
pl,,,504235996,Cracow
pl,,,506935913,Częstochowa
pl,,,519715864,Gdańsk
pl,,,520291853,Gdynia
pl,,,505135867,Gliwice
pl,,,504955902,Katowice
pl,,,507224065,Kielce
pl,,,519103618,Koszalin
pl,,,510391946,Łódź
pl,,,508484257,Lublin
pl,,,502688070,Nowy Sącz
pl,,,517628049,Olsztyn
pl,,,506467794,Opole
pl,,,515359674,Piła
pl,,,513199970,Płock
pl,,,512659690,Poznań
pl,,,513776109,Pułtusk
pl,,,509060116,Radom
pl,,,504200200,Rzeszów
pl,,,511832228,Siedlce
pl,,,520111702,Słupsk
pl,,,516367453,Szczecin
pl,,,504056099,Tarnów
pl,,,514891861,Toruń
pl,,,515791647,Wałcz
pl,,,512156102,Warsaw
pl,,,508015703,Wrocław
pl,,,511003549,Zielona Góra
pr,,,,-- please select
pr,,,390431287,Aguadilla
pr,,,390395327,Arecibo
pr,,,389459389,Bayamón
pr,,,390071383,Bayamón
pr,,,389639393,Caguas
pr,,,390035405,Carolina
pr,,,389243384,Cayey
pr,,,389747402,Gurabo
pr,,,389351418,Humacao
pr,,,389603285,Mayagüez
pr,,,388883340,Ponce
pr,,,389099295,San Germán
pr,,,390395387,San Juan
pr,,,389783329,Utuado
kp,,,,-- please select
kp,,,464502575,Pyŏngyang
pt,,,,-- please select
pt,,,463265084,Almada
pt,,,470357134,Aveiro
pt,,,463445073,Barcarena
pt,,,473525138,Barcelos
pt,,,460889214,Beja
pt,,,473597157,Braga
pt,,,474533324,Bragança
pt,,,467369251,Castelo Branco
pt,,,468809157,Coimbra
pt,,,469061249,Covilhã
pt,,,463373060,Estoril
pt,,,462869209,Évora
pt,,,457325206,Faro
pt,,,441556310,Funchal
pt,,,470033274,Guarda
pt,,,467117120,Leiria
pt,,,463409086,Lisbon
pt,,,457685198,Loulé
pt,,,463625081,Odivelas
pt,,,463337071,Paço de Arcos
pt,,,471509143,Paços de Brandão
pt,,,459915433,Ponta Delgada
pt,,,465461257,Portalegre
pt,,,472157138,Porto
pt,,,473705174,Póvoa de Lanhoso
pt,,,10059,Santa Maria da Feira
pt,,,465281131,Santarém
pt,,,462725111,Setúbal
pt,,,466577159,Tomar
pt,,,474173117,Viana do Castelo
pt,,,472121137,Vila Nova de Gaia
pt,,,472733225,Vila Real
py,,,,-- please select
py,,,232932237,Asunción
py,,,232500537,Ciudad del Este
ps,,,,-- please select
ps,,,10065,Bayt Hanina
ps,,,438177521,Bayt Lah̨m
ps,,,439113520,Bīr Zayt
ps,,,437133435,Dayr al-Balah
ps,,,437529444,Ġazzah
ps,,,437565509,Hebron
ps,,,440913530,Janin
ps,,,440049526,Nablus
ps,,,438861520,Rām Allāh
ps,,,440373504,Ţūlkarm
pf,,,,-- please select
pf,,,260571041,Punaauia
qa,,,,-- please select
qa,,,415103151,Doha
re,,,,-- please select
re,,,248891546,Saint-Denis
ro,,,,-- please select
ro,,,489908357,Alba Iulia
ro,,,490304132,Arad
ro,,,491708692,Bacău
ro,,,495596358,Baia Mare
ro,,,488396561,Braşov
ro,,,484004610,Bucharest
ro,,,492428359,Cluj-Napoca
ro,,,483068863,Constanţa
ro,,,483608382,Craiova
ro,,,487604804,Galaţi
ro,,,493832757,Iaşi
ro,,,493472192,Oradea
ro,,,487496338,Petroşani
ro,,,485516487,Piteşti
ro,,,485804603,Ploieşti
ro,,,487100189,Reşiţa
ro,,,488864413,Sibiu
ro,,,495524626,Suceava
ro,,,485840545,Târgovişte
ro,,,486200326,Târgu Jiu
ro,,,491600456,Târgu-Mureş
ro,,,488756123,Timişoara
ru,,,,-- please select
ru,,,517419143,Abakan
ru,,,556474053,Arkhangelsk
ru,,,490882805,Astrakhan
ru,,,516122375,Barnaul
ru,,,506217659,Belgorod
ru,,,523535554,Birsk
ru,,,513134517,Biysk
ru,,,505002753,Blagoveshchensk
ru,,,526708171,Bratsk
ru,,,515757442,Bryansk
ru,,,526090725,Cheboksary
ru,,,522564143,Chelyabinsk
ru,,,528321715,Dubna
ru,,,490774421,Elista
ru,,,511082596,Gorno-Altaysk
ru,,,512416424,Irkutsk
ru,,,529258099,Ivanovo
ru,,,528683323,Izhevsk
ru,,,547338973,"Jákutskaj, Yakutsk"
ru,,,520976050,Kaliningrad
ru,,,520365627,Kaluga
ru,,,524722913,Kazan
ru,,,523214608,Kemerovo
ru,,,498343512,Khabarovsk
ru,,,543624900,"Khanty-Mansiysk, Ostyako-Vogul'sk"
ru,,,534982966,Kirov
ru,,,506047700,Komsomolsk-na-Amure
ru,,,531994093,Kostroma
ru,,,486129898,Krasnodar
ru,,,527926787,"Krasnokokshaisk, Yoshkar-Ola"
ru,,,525699306,Krasnoyarsk
ru,,,523644533,Kurgan
ru,,,510249619,Kursk
ru,,,510183438,Kyzyl
ru,,,513453962,Lipetsk
ru,,,516335897,Magnitogorsk
ru,,,478750750,Makhachkala
ru,,,484618011,Maykop
ru,,,524721762,Moscow
ru,,,572277308,Murmansk
ru,,,480622362,Nalchik
ru,,,526810400,Nizhniy Novgorod
ru,,,495921994,Novoshakhtinsk
ru,,,522170293,Novosibirsk
ru,,,508379832,Novotroitsk
ru,,,522381661,Obninsk
ru,,,522025340,Omsk
ru,,,510431510,Orenburg
ru,,,515542500,Penza
ru,,,532823625,Perm
ru,,,514905865,Petropavlovsk-Kamchatskiy
ru,,,546573433,Petrozavodsk
ru,,,482602306,Pyatigorsk
ru,,,494085971,Rostov-na-Donu
ru,,,520653974,Ryazan
ru,,,533001883,Rybinsk
ru,,,539769032,Saint Petersburg
ru,,,515543015,Samara
ru,,,519070518,Saransk
ru,,,509674603,Saratov
ru,,,521229204,Smolensk
ru,,,486166197,Stavropol
ru,,,517091595,Sterlitamak
ru,,,518171123,Surgut
ru,,,546035081,Syktyvkar
ru,,,494013891,Taganrog
ru,,,513850143,Tambov
ru,,,516550951,Tolyatti
ru,,,527426497,Tomsk
ru,,,493052274,"Toyohara, Yuzhno-Sakhalinsk"
ru,,,519141761,Tula
ru,,,528717589,Tver
ru,,,529764553,Tyumen
ru,,,521231604,Ufa
ru,,,552839369,Ukhta
ru,,,510616762,Ulan-Ude
ru,,,519610840,Ulyanovsk
ru,,,478966468,Vladikavkaz
ru,,,526126040,Vladimir
ru,,,479299190,Vladivostok
ru,,,499378448,Volgograd
ru,,,537213990,Vologda
ru,,,510213926,Voronezh
ru,,,531453987,Yaroslavl
ru,,,528684060,Yekaterinburg
ru,,,513381851,Yelets
rw,,,,-- please select
rw,,,314696973,Butare
rw,,,317936926,Gisenyi
rw,,,316568976,Gitarama
rw,,,316245055,Kibungo
rw,,,317037006,Kigali
rw,,,76945,Nyagatare
sa,,,,-- please select
sa,,,389650250,Abhā
sa,,,419171010,ad-Dammām
sa,,,396094147,al-Bāh̨ah
sa,,,400954028,al-Hadā
sa,,,410962731,al-H̱arj
sa,,,418451020,al-H̱ubar
sa,,,431337987,al-Jawf
sa,,,421258965,al-Jubayl
sa,,,412149959,al-Madīnah
sa,,,395230144,al-Maẖwāh
sa,,,435586102,Ara'ar
sa,,,400558038,aţ-Ţā'īf
sa,,,418667016,az̨-Z̨ahrān
sa,,,418954397,Buraydah
sa,,,426370596,H̨afar al-Bāţin
sa,,,423130170,H̨ā'il
sa,,,401421917,Jiddah
sa,,,384862255,Jīzān
sa,,,401169982,Mecca
sa,,,387022413,Najrān
sa,,,412762677,Riyadh
sa,,,414922525,Šaqra'
sa,,,426225657,Tabūk
sa,,,410745805,Yanbu
sd,,,,-- please select
sd,,,366393435,ad-Damazīn
sd,,,367364966,ad-Dillinj
sd,,,373088535,al-Fāšir
sd,,,374565538,al-Qad̨ārif
sd,,,371505022,al-Ubayyid̨
sd,,,394689712,Būr Sūdān
sd,,,379677639,Kassalā
sd,,,380109252,Khartoum
sd,,,371433266,Kūstī
sd,,,372801360,Sinnār
sd,,,380361248,Umm Durmān
sn,,,,-- please select
sn,,,376972354,Bambey
sn,,,377008252,Dakar
sn,,,381724351,Saint-Louis
sn,,,377332307,Thiès
sn,,,369340371,Ziguinchor
sg,,,,-- please select
sg,,,328708385,Singapore
gs,,,,-- please select
sh,,,,-- please select
sj,,,,-- please select
sb,,,,-- please select
sb,,,290085991,Honiara
sl,,,,-- please select
sl,,,354580676,Freetown
sv,,,,-- please select
sv,,,372501182,San Miguel
sv,,,373293081,San Salvador
sv,,,374409046,Santa Ana
sv,,,373401027,Sonsonate
sm,,,,-- please select
sm,,,482203243,San Marino
so,,,,-- please select
so,,,362578834,Badhan
so,,,341086520,Beledweyne
so,,,359806318,Boorama
so,,,364630918,Boosaaso
so,,,358294554,Burco
so,,,362254736,Ceerigaabo
so,,,354298849,Garoowe
so,,,358438406,Hargeysa
so,,,354550736,Laascanood
so,,,331402533,Muqdisho
pm,,,,-- please select
rs,,,,-- please select
rs,,,10080,Belgrade
rs,,,478424087,Kosovska Mitrovica
rs,,,10079,Kragujevac
rs,,,480008190,Niš
rs,,,10077,Novi Pazar
rs,,,10078,Novi Sad
ss,,,,-- please select
ss,,,346449156,Būr
ss,,,341481160,Jūbā
ss,,,355628739,Uwayl
st,,,,-- please select
sr,,,,-- please select
sr,,,345072480,Paramaribo
sk,,,,-- please select
sk,,,499483915,Banská Bystrica
sk,,,497395713,Bratislava
sk,,,500311818,Dubnica
sk,,,495955813,Komárno
sk,,,499448126,Košice
sk,,,500707961,Liptovský Mikuláš
sk,,,497935808,Nitra
sk,,,500384124,Prešov
sk,,,500707931,Ružomberok
sk,,,499879723,Skalica
sk,,,497575765,Sládkovičovo
sk,,,500059805,Trenčín
sk,,,498187758,Trnava
sk,,,501211874,Žilina
sk,,,498907914,Zvolen
si,,,,-- please select
si,,,487999373,Koper
si,,,489835451,Ljubljana
si,,,491599564,Maribor
si,,,489439365,Nova Gorica
se,,,,-- please select
se,,,531847294,Borås
se,,,541783544,Borlänge
se,,,542215562,Falun
se,,,542503713,Gävle
se,,,531811201,Göteborg
se,,,528031286,Halmstad
se,,,549523793,Härnösand
se,,,532027417,Jönköping
se,,,528031636,Kalmar
se,,,526267559,Karlskrona
se,,,537787351,Karlstad
se,,,525727415,Kristianstad
se,,,534295563,Linköping
se,,,560180216,Luleå
se,,,524575320,Lund
se,,,524215302,Malmö
se,,,537427522,Örebro
se,,,551899872,Örnsköldsvik
se,,,551467465,Östersund
se,,,526375528,Ronneby
se,,,534187384,Skövde
se,,,537607807,Stockholm
se,,,548659733,Sundsvall
se,,,533863230,Trollhättan
se,,,553808024,Umeå
se,,,539515764,Uppsala
se,,,538651654,Västerås
se,,,528787480,Växjö
se,,,531523830,Visby
sz,,,,-- please select
sz,,,228693134,Kwaluseni
sx,,,,-- please select
sx,,,388919688,Low Lands
sc,,,,-- please select
sc,,,307391545,Victoria
sy,,,,-- please select
sy,,,454449717,Aleppo
sy,,,451965578,al-Lāđiqīyah
sy,,,453369902,ar-Raqqah
sy,,,444621632,Damascus
sy,,,446781677,Dayr 'Atiyah
sy,,,450561673,H̨amāh
sy,,,449049672,H̨imş
sy,,,453405663,Idlib
sy,,,10105,Sarmada
tc,,,,-- please select
tc,,,173998,Grace Bay
td,,,,-- please select
td,,,367615505,N'Djaména
tg,,,,-- please select
tg,,,346230135,Lomé
th,,,,-- please select
th,,,375724057,Ayutthaya
th,,,373456050,Bangkok
th,,,391707898,Chiang Mai
th,,,395703983,Chiang Rai
